ID,Longitude,Latitude,School_Address,School_City,State,School_Zip_Code
1373,-84.23111899999999,33.543043,4617 N Henry Blvd,Stockbridge,GA,30281-3648
1374,-84.130051,33.440028000000005,175 Postmaster Dr,McDonough,GA,30253-3313
1375,-84.10883100000001,33.338603000000006,95 Martin Luther King Jr Blvd,Locust Grove,GA,30248-4302
1376,-84.221784,33.55805,533 Old Conyers Rd,Stockbridge,GA,30281-2507
1377,-83.710122,32.63008,3591 US Highway 41 N,Byron,GA,31008-3709
1378,-83.611414,32.608724,61 Martin Luther King Jr Blvd,Warner Robins,GA,31088-4787
1379,-83.695459,32.577576,995 Lake Joy Rd,Warner Robins,GA,31088-3003
1380,-83.674025,32.547907,150 Jerry Barker Dr,Warner Robins,GA,31088-0738
1381,-83.60130799999999,32.598915999999996,206 Wellborn Rd,Warner Robins,GA,31088-4828
1382,-83.700962,32.533881,200 Danny Carpenter Dr,Kathleen,GA,31047-3006
1383,-83.613003,32.513935,340 Piney Grove Rd,Kathleen,GA,31047-2605
1384,-83.616254,32.602441999999996,215 Scott Blvd,Warner Robins,GA,31088-4382
1385,-83.70279599999999,32.498822,315 Langston Rd,Perry,GA,31069-9323
1386,-83.607021,32.611348,420 Pearl Stephens Way,Warner Robins,GA,31098
1387,-83.65715300000001,32.655269,305 Sullivan Rd,Warner Robins,GA,31093-7036
1388,-83.674672,32.552304,920 Ga Highway 96,Warner Robins,GA,31088-2502
1389,-83.670828,32.549428999999996,115 Sutherlin Dr,Warner Robins,GA,31088-2259
1390,-83.688047,32.608655,250 Smithville Church Rd,Warner Robins,GA,31088-7802
1391,-83.67575699999999,32.570205,1200 Feagin Mill Rd,Warner Robins,GA,31088-2904
1392,-83.651031,32.505095000000004,2500 Ga Highway 127,Kathleen,GA,31047-2828
1393,-83.72681700000001,32.485409000000004,495 Perry Pkwy,Perry,GA,31069-2862
1394,-83.69374,32.634190000000004,301 Thomson Street,Centerville,GA,31028-1025
1395,-83.694919,32.575305,985 Lake Joy Rd,Warner Robins,GA,31088-3003
1396,-83.588316,32.544354999999996,125 Ga Highway 96 East,Bonaire,GA,31005-3461
1397,-83.621289,32.543006,301 Robert Bryson Smith Pkwy,Bonaire,GA,31005-5201
1398,-83.60067099999999,32.547204,101 Elm St,Bonaire,GA,31005-3433
1399,-83.644951,32.635073,500 Johnson Rd,Warner Robins,GA,31093-1520
1400,-83.72587299999999,32.467273,1307 North Ave,Perry,GA,31069-2614
1401,-83.689136,32.629014,450 N Houston Lake Blvd,Centerville,GA,31028-1120
1402,-83.630798,32.626985,926 Green St,Warner Robins,GA,31093-2742
1403,-83.710537,32.464269,1206 Morningside Dr,Perry,GA,31069-2926
1404,-83.62416800000001,32.621435999999996,201 N Pleasant Hill Rd,Warner Robins,GA,31093-3282
1405,-83.629756,32.62441,503 Parkwood Dr,Warner Robins,GA,31093-3128
1406,-83.721868,32.448809000000004,1300 Tucker Rd,Perry,GA,31069-3744
1407,-83.653144,32.455127000000005,460 Arena Rd,Perry,GA,31069-9577
1408,-83.61631,32.639068,81 Tabor Dr,Warner Robins,GA,31093-1949
1409,-83.635388,32.595609,101 Patriot Way,Warner Robins,GA,31088-5652
1410,-83.613598,32.609628,401 S Davis Dr,Warner Robins,GA,31088-4975
1411,-83.63871999999999,32.615256,101 Pine Valley Dr,Warner Robins,GA,31088-4007
1412,-83.65096899999999,32.602848,300 Mary Ln,Warner Robins,GA,31088-5308
1413,-83.654143,32.59733,425 Mary Ln,Warner Robins,GA,31088-5309
1414,-83.239358,31.577938,149 Chieftain Cir,Ocilla,GA,31774-2231
1415,-83.238008,31.582715999999998,521 Lax Hwy,Ocilla,GA,31774-2225
1416,-83.239358,31.577938,149 Chieftain Cir,Ocilla,GA,31774-2231
1417,-83.759715,34.102412,391 E Jefferson St,Hoschton,GA,30548-2218
1418,-83.46793000000001,34.145854,1531 Hoods Mill Rd,Commerce,GA,30529-5240
1419,-83.463225,34.142971,1435 Hoods Mill Rd,Commerce,GA,30529-7241
1420,-83.596813,34.102965000000005,1668 Winder Hwy,Jefferson,GA,30549-5458
1421,-83.471623,34.148902,1880 Hoods Mill Rd,Commerce,GA,30529-5741
1422,-83.68812199999999,34.092207,600 Gum Springs Church Rd,Jefferson,GA,30549-4405
1423,-83.689164,34.094998,400 Gum Springs Church Rd,Jefferson,GA,30549-4419
1424,-83.556405,34.24465,9270 Highway 82 Spur,Maysville,GA,30558-2101
1425,-83.696533,34.178074,1880 Old Gainesville Hwy,Talmo,GA,30575-2309
1426,-83.47672299999999,34.067364000000005,1630 New Kings Bridge Rd,Athens,GA,30607-3921
1427,-83.7062,33.308732,721 Ga Highway 212 W,Monticello,GA,31064-8065
1428,-83.71453699999999,33.336359,14477 Ga Highway 11 N,Monticello,GA,31064-4905
1429,-83.702671,33.308085,495 Ga Highway 212 W,Monticello,GA,31064-8004
1430,-83.688221,33.318311,1289 College St,Monticello,GA,31064-2114
1431,-82.609339,31.871570000000002,71 Burketts Ferry Rd,Hazlehurst,GA,31539-6558
1432,-82.62077,31.862485999999997,93 Collins St,Hazlehurst,GA,31539-7564
1433,-82.609697,31.863437,81 Pat Dixon Rd,Hazlehurst,GA,31539-6421
1434,-82.614271,31.867802,156 Collins St,Hazlehurst,GA,31539-6639
1435,-82.410464,33.100137,1157 Warrior Trl,Louisville,GA,30434-4504
1437,-82.399733,32.864449,104 Bedingfield St,Wadley,GA,30477-4953
1438,-82.407715,33.007632,425 W 9th St,Louisville,GA,30434-1419
1439,-82.396474,33.21327,1711 Ga Highway 17 N,Wrens,GA,30833-3822
1440,-81.941415,32.809864000000005,409 Barney Ave,Millen,GA,30442-1903
1441,-81.943573,32.809944,433 Barney Ave,Millen,GA,30442-1903
1442,-81.951483,32.813466,220 Landrum Dr,Millen,GA,30442-6720
1443,-82.72928,32.725905,150 Herschel Walker Dr,Wrightsville,GA,31096-2209
1444,-82.732623,32.726974,2160 W Elm St,Wrightsville,GA,31096-2014
1445,-82.728829,32.724776,150 Herschel Walker Dr,Wrightsville,GA,31096-2209
1446,-83.58201899999999,32.880624,169 Dusty Ln,Macon,GA,31211-7515
1447,-83.534036,32.889571999999994,101 Mattie Wells Dr,Macon,GA,31217-2366
1448,-83.526635,32.994494,324 Ga Highway 18 E,Gray,GA,31032-5820
1449,-83.49477399999999,32.990071,144 Willie L Fluellen Dr,Gray,GA,31032-3558
1450,-83.530838,32.992659,339 Railroad St,Gray,GA,31032-5841
1451,-83.602476,32.986078000000006,545 Ga Highway 18 W,Gray,GA,31032-3721
1452,-83.521113,32.995075,365 Ga Highway 18 E,Gray,GA,31032-5821
1453,-84.181302,33.041752,228 Roberta Dr,Barnesville,GA,30204-4353
1454,-84.176002,33.047406,1 Trojan Way,Barnesville,GA,30204-1544
1455,-84.177438,33.045081,100 Burnette Rd,Barnesville,GA,30204-3401
1456,-84.181924,33.045569,154 Burnette Rd,Barnesville,GA,30204-3401
1457,-83.078304,31.03698,52 W Patten Ave,Lakeland,GA,31635-6839
1458,-83.074069,31.034347999999998,92 S Valdosta Rd,Lakeland,GA,31635-6653
1459,-83.07821899999999,31.036147999999997,52 W Patten Ave,Lakeland,GA,31635-6839
1460,-83.07557,31.038711,28 S Valdosta Rd,Lakeland,GA,31635-6653
1461,-82.972928,32.403646,1799 Ga Highway 117,Rentz,GA,31075-3437
1462,-82.818208,32.563484,950 US Highway 80 E,Dublin,GA,31027-1480
1463,-82.817719,32.562852,960 US Highway 80 E,East Dublin,GA,31027-1480
1464,-83.01566899999999,32.448983,3692 Ga Highway 257,Dexter,GA,31019-3539
1465,-82.819744,32.561648,920 US Highway 80 E,Dublin,GA,31027-1480
1466,-83.062811,32.536208,3330 US Highway 80 W,Dudley,GA,31022-2301
1467,-82.818303,32.56605,930 US Highway 80 E,Dublin,GA,31027-1480
1468,-82.949821,32.489031,332 W Laurens School Rd,Dublin,GA,31021-1222
1469,-84.16927199999999,31.742292,190 Smithville Rd N,Leesburg,GA,31763-3945
1470,-84.144601,31.717469,314 Lovers Lane Rd,Leesburg,GA,31763-4306
1471,-84.15393399999999,31.738309,185 Firetower Rd,Leesburg,GA,31763-3741
1472,-84.159094,31.744249,282 Magnolia Ave,Leesburg,GA,31763-4334
1473,-84.156316,31.730512,1 Trojan Way,Leesburg,GA,31763-3730
1474,-84.164797,31.743729,295 Leslie Hwy,Leesburg,GA,31763-4338
1475,-84.159103,31.747222999999998,370 Leslie Hwy,Leesburg,GA,31763-3731
1476,-84.159113,31.747106,370 Leslie Hwy,Leesburg,GA,31763-3731
1477,-81.653927,31.819663000000002,2550 15th St,Hinesville,GA,31313-8070
1478,-81.45253199999999,31.804667,425 Edgewater Dr,Midway,GA,31320-4286
1479,-81.451657,31.807962,600 Edgewater Dr,Midway,GA,31320-4493
1480,-81.603862,31.848765999999998,100 Pafford St,Hinesville,GA,31313-3115
1481,-81.601078,31.858748,635 Taylor Rd,Hinesville,GA,31313-2104
1482,-81.612835,31.795278999999997,1396 Shaw Rd,Hinesville,GA,31313-5347
1483,-81.581486,31.866553999999997,1000 Joseph Martin Rd,Hinesville,GA,31313-1069
1484,-81.54633199999999,31.848485999999998,3216 E Oglethorpe Hwy,Hinesville,GA,31313-1306
1485,-81.648049,31.809403000000003,378 Airport Rd,Hinesville,GA,31313-8105
1486,-81.584212,31.867395000000002,465 Coates Rd,Hinesville,GA,31313-1030
1487,-81.59630899999999,31.812782000000002,920 Long Frasier Dr,Hinesville,GA,31313-5438
1488,-81.599236,31.813892,910 Long Frasier Dr,Hinesville,GA,31313-5438
1489,-82.48881800000001,33.79072,200 Charles Ward Elam Dr # B,Lincolnton,GA,30817-4264
1490,-82.488825,33.790704999999996,200 Charles Ward Elam Dr,Lincolnton,GA,30817-4264
1491,-82.49136700000001,33.796465999999995,175 Rowland York Dr,Lincolnton,GA,30817-3579
1492,-81.730466,31.694598,1530 Ga Highway 57,Ludowici,GA,31316-4249
1493,-81.729141,31.690546,1844 Ga Highway 57,Ludowici,GA,31316-4257
1494,-81.72249000000001,31.733123,2001 US Highway 84 E,Ludowici,GA,31316-7776
1495,-81.72155699999999,31.732691,2015 US Highway 84 E,Ludowici,GA,31316-7776
1496,-83.263408,30.889752,3539 Mount Zion Church Rd,Valdosta,GA,31605-6511
1497,-83.332173,30.820966,2470 James Rd,Valdosta,GA,31601-7910
1498,-83.26171,30.958015000000003,4159 River Rd,Valdosta,GA,31605-5439
1499,-83.229678,30.816702000000003,5725 Inner Perimeter Rd,Valdosta,GA,31601-2482
1500,-83.357327,30.988675,350 Claudia Dr,Hahira,GA,31632-1554
1501,-83.26008900000001,30.955413,4175 River Rd,Valdosta,GA,31605-5439
1502,-83.316812,30.687664,5386 Madison Hwy,Valdosta,GA,31601-2384
1503,-83.262302,30.790983,2379 Copeland Rd,Valdosta,GA,31601-6616
1504,-83.366782,30.990468,101 S Nelson St,Hahira,GA,31632-1427
1505,-83.18539200000001,30.686760999999997,604 W Marion Ave,Lake Park,GA,31636-5068
1506,-83.325939,30.838078000000003,1606 Norman Dr,Valdosta,GA,31601-3519
1507,-84.001936,34.55474,2001 Indian Dr,Dahlonega,GA,30533-3877
1508,-84.024299,34.454448,45 Blackburn Rd,Dawsonville,GA,30534-8119
1509,-83.918627,34.522709000000006,4518 Highway 52 E,Dahlonega,GA,30533-5622
1510,-83.990783,34.542648,152 School Dr,Dahlonega,GA,30533-0314
1511,-83.99064200000001,34.544798,153 School Dr,Dahlonega,GA,30533-0313
1512,-84.073527,32.288410999999996,400 Ga Highway 128,Oglethorpe,GA,31068-5728
1513,-84.018163,32.290753,615 Vienna Rd,Montezuma,GA,31063-2042
1514,-84.018125,32.290743,615 Vienna Rd,Montezuma,GA,31063-2042
1515,-83.319629,34.040864,9193 Fortson Store Rd,Hull,GA,30646-3901
1516,-83.207567,34.117886999999996,900 Madison St,Danielsville,GA,30633-6313
1517,-83.227944,34.039237,255 Colbert School Rd,Colbert,GA,30628-2440
1518,-83.157313,34.088747,3215 Highway 172,Comer,GA,30629-2760
1519,-83.130487,34.070271999999996,565 Gholston St,Comer,GA,30629-3226
1520,-83.29350500000001,34.175492999999996,150 Sewell Mill Rd,Danielsville,GA,30633
1521,-83.212556,34.119493,600 Madison St,Danielsville,GA,30633-7030
1522,-84.535764,32.287440999999994,1707 Pineville Rd,Buena Vista,GA,31803-7109
1523,-84.535738,32.363116999999995,1 Eagle Dr,Buena Vista,GA,31803-4255
1524,-82.476899,33.476713000000004,1191 White Oak Rd,Thomson,GA,30824-3912
1525,-82.49045799999999,33.477761,1861 Harrison Rd SE,Thomson,GA,30824-7460
1526,-82.514776,33.45561,520 Mount Pleasant Rd,Thomson,GA,30824-8139
1527,-82.38516899999999,33.423804,500 Main St N,Dearing,GA,30808-4010
1528,-82.475078,33.473653999999996,1160 White Oak Rd,Thomson,GA,30824-3936
1529,-82.503943,33.459447999999995,409 Guill St,Thomson,GA,30824-3014
1530,-81.429587,31.368469,500 Greene St,Darien,GA,31305-9475
1531,-81.430863,31.440146999999996,8945 US Highway 17,Darien,GA,31305-4115
1532,-81.435552,31.379813000000002,1102 Ca Devillars Rd,Darien,GA,31305-9750
1533,-84.74878100000001,33.221981,172 N Main St,Luthersville,GA,30251-1500
1534,-84.576775,32.985768,18425 Main St,Woodbury,GA,30293-2933
1535,-84.64679699999999,32.882171,2600 Judson Bulloch Rd,Manchester,GA,31816-6428
1536,-84.71002299999999,32.883037,390 Bar Best Ranch Rd,Warm Springs,GA,31830-2418
1537,-84.709265,33.048128000000005,17656 Roosevelt Hwy,Greenville,GA,30222-3380
1538,-84.709282,33.048146,17656 Roosevelt Hwy,Greenville,GA,30222-3380
1539,-84.615241,32.859437,405 N 5th Ave,Manchester,GA,31816-1398
1540,-84.615228,32.859458000000004,231 W Perry St,Manchester,GA,31816-1318
1541,-84.712823,31.191001,996 Phillipsburg Rd,Colquitt,GA,39837-6538
1542,-84.71279799999999,31.191001,996 Phillipsburg Rd,Colquitt,GA,39837-6538
1543,-84.712823,31.191001,996 Phillipsburg Rd,Colquitt,GA,39837-6538
1544,-84.139608,31.378171000000002,15815 Ga Highway 93,Baconton,GA,31716-7739
1545,-84.237021,31.240181,55 Griffin Rd,Camilla,GA,31730-5400
1546,-84.234873,31.239581,50 Griffin Rd,Camilla,GA,31730-5413
1547,-84.23893000000001,31.243167,1000 Newton Rd,Camilla,GA,31730-5411
1549,-83.919652,33.010108,70 Thornton Rd,Forsyth,GA,31029-8734
1550,-83.919771,33.062606,1315 Ga Highway 83 N,Forsyth,GA,31029-5215
1551,-83.916547,33.012349,66 Thornton Rd,Forsyth,GA,31029-8734
1552,-83.932829,33.027293,310 Montpelier Ave,Forsyth,GA,31029-1844
1553,-83.956274,33.022366,558 Ga Highway 83 S,Forsyth,GA,31029-6908
1554,-82.583203,32.183287,100 Faye D Brewer Street,Mount Vernon,GA,30445
1555,-82.579797,32.193467999999996,900 Martin Luther King Dr,Ailey,GA,30410-3314
1556,-82.583203,32.183287,100 Faye D Brewer Street,Mount Vernon,GA,30445-0000
1557,-83.44663800000001,33.594429999999996,1640 Old Buckhead Rd,Madison,GA,30650-4259
1558,-83.451208,33.59836,1231 College Dr,Madison,GA,30650-1462
1559,-83.455208,33.596,993 East Ave,Madison,GA,30650-1466
1560,-83.471402,33.604826,920 Pearl St,Madison,GA,30650-1056
1561,-84.810694,34.822798,4580 Highway 225 N,Chatsworth,GA,30705-6289
1562,-84.758445,34.82601,273 Harris Street,Eton,GA,30724
1563,-84.809067,34.808426000000004,2662 Mount Carmel Church Rd,Chatsworth,GA,30705-6226
1564,-84.786038,34.777831,1001 Green Rd,Chatsworth,GA,30705-2011
1565,-84.794628,34.755876,1733 Leonard Bridge Rd,Chatsworth,GA,30705-5656
1566,-84.77745999999999,34.827568,829 Highway 286,Chatsworth,GA,30705-6532
1567,-84.81013399999999,34.825155,4600 Highway 225 N,Chatsworth,GA,30705-6289
1568,-84.77717700000001,34.76827,500 Green Rd,Chatsworth,GA,30705-2745
1569,-84.813632,34.755115999999994,2795 Leonard Bridge Rd,Chatsworth,GA,30705-5659
1570,-84.77947900000001,34.78002,700 Old Dalton Ellijay Rd,Chatsworth,GA,30705-2020
1571,-84.797943,34.876507000000004,110 McEntire Cir,Chatsworth,GA,30705-5999
1572,-84.867416,32.553708,6990 Warm Springs Rd,Midland,GA,31820-3606
1573,-84.98462099999999,32.497748,600 38th St,Columbus,GA,31904-7437
1574,-84.930719,32.574907,2006 Old Guard Rd,Columbus,GA,31909-2463
1575,-84.907212,32.557788,7576 Raider Way,Columbus,GA,31909-1885
1576,-84.82488000000001,32.550212,7352 Garrett Rd,Midland,GA,31820-4372
1577,-84.89784300000001,32.488193,2900 Woodruff Farm Rd,Columbus,GA,31907-6848
1578,-84.972622,32.486940000000004,1338 Talbotton Rd,Columbus,GA,31901-1334
1579,-84.94820899999999,32.455614000000004,2951 Martin Luther King Jr Blvd,Columbus,GA,31906-3833
1580,-84.896229,32.548499,7251 Blackmon Rd,Columbus,GA,31909-4460
1581,-84.94855,32.444706,350 30th Ave,Columbus,GA,31903-1566
1582,-84.935262,32.571345,2002 American Way,Columbus,GA,31909-1749
1583,-84.930084,32.577396,2008 Old Guard Rd,Columbus,GA,31909-2463
1584,-84.943462,32.424685,1458 Benning Dr,Columbus,GA,31903-2200
1585,-84.90958499999999,32.558213,7579 Raider Way,Columbus,GA,31909-1885
1586,-84.991029,32.473265000000005,1400 1st Ave,Columbus,GA,31901-2122
1587,-84.94489,32.428343,1215 Benning Dr,Columbus,GA,31903-2109
1588,-84.884899,32.465426,6100 Georgetown Dr,Columbus,GA,31907-7369
1589,-84.93796999999999,32.434020000000004,1000 Fort Benning Rd,Columbus,GA,31903-2006
1590,-84.974362,32.558643,7611 Whitesville Rd,Columbus,GA,31904-2668
1591,-84.86521,32.555955,7373 Psalmond Rd,Midland,GA,31820-3629
1592,-84.94389,32.47529,1700 Midtown Dr,Columbus,GA,31906-2309
1593,-84.92112900000001,32.454263,480 Dogwood Dr,Columbus,GA,31907-5436
1594,-84.8877,32.46605,954 High Ln,Columbus,GA,31907-4615
1595,-84.887867,32.46733,6015 Georgetown Dr,Columbus,GA,31907-4611
1596,-84.910537,32.501371,3100 Reese Rd,Columbus,GA,31907-1610
1597,-84.963151,32.514449,2011 51st St,Columbus,GA,31904-6001
1598,-84.935199,32.538049,3512 Weems Rd,Columbus,GA,31909-5802
1599,-84.948986,32.492768,2836 Edgewood Rd,Columbus,GA,31906-1225
1600,-84.97521400000001,32.55712,1213 Double Churches Rd,Columbus,GA,31904-2406
1601,-84.948539,32.4978,2901 College Dr,Columbus,GA,31906-1245
1602,-84.968277,32.409729999999996,2520 Broadmoor Dr,Columbus,GA,31903-3419
1603,-84.947322,32.491946999999996,2892 Edgewood Rd,Columbus,GA,31906-1225
1604,-84.917439,32.467271999999994,1136 Hunt Ave,Columbus,GA,31907-3917
1605,-84.96334300000001,32.47948,1700 Cherokee Ave,Columbus,GA,31906-1405
1606,-84.95481099999999,32.527334,5801 Armour Rd,Columbus,GA,31909-4530
1607,-84.881346,32.487761,6400 Forrest Rd,Columbus,GA,31907-3007
1608,-84.945417,32.473628999999995,1320 Rigdon Rd,Columbus,GA,31906-2678
1609,-84.919866,32.443452,4408 Saint Marys Rd,Columbus,GA,31907-6286
1610,-84.884672,32.521508000000004,6101 Miller Rd,Columbus,GA,31907-1412
1611,-84.965704,32.457366,1822 Shepherd Dr,Columbus,GA,31906-4060
1612,-84.916881,32.467259999999996,4601 Buena Vista Rd,Columbus,GA,31907-4998
1613,-84.968062,32.49811,3700 Woodlawn Ave,Columbus,GA,31904-7251
1614,-84.841009,32.557402,7533 Lynch Rd,Midland,GA,31820-4011
1615,-84.96013,32.51455,5201 23rd Ave,Columbus,GA,31904-5012
1616,-84.98536800000001,32.513315999999996,516 Heath Dr,Columbus,GA,31904-4844
1617,-84.94949100000001,32.416887,1964 Torch Hill Rd,Columbus,GA,31903-2745
1618,-84.95885899999999,32.471509999999995,2303 Wynnton Rd,Columbus,GA,31906-2540
1619,-84.945601,32.459761,3100 8th St,Columbus,GA,31906-3303
1620,-84.907065,32.444659,180 Northstar Dr,Columbus,GA,31907-6379
1621,-84.950477,32.414565,2100 S Lumpkin Rd,Columbus,GA,31903-2730
1622,-84.928415,32.5038,4201 Primrose Rd,Columbus,GA,31907-1156
1623,-84.970253,32.494904999999996,3200 Howard Ave,Columbus,GA,31904-7857
1624,-84.893147,32.477213,1801 Amber Dr,Columbus,GA,31907-4211
1625,-83.97166999999999,33.573934,13357 Brown Bridge Rd,Covington,GA,30016-4116
1626,-84.006982,33.526555,6243 Highway 212,Covington,GA,30016-4429
1627,-83.897805,33.430789000000004,5300 Highway 162 S,Covington,GA,30016-5914
1628,-83.93820699999999,33.564377,5335 Salem Rd,Covington,GA,30016-7919
1629,-83.94041899999999,33.565157,5225 Salem Rd,Covington,GA,30016-7912
1630,-83.928196,33.592486,500 Kirkland Rd,Covington,GA,30016-3315
1631,-83.93793000000001,33.608857,66 Jack Neely Rd,Covington,GA,30016-8831
1632,-83.843329,33.650124,1300 Airport Road,Oxford,GA,30054
1633,-83.854727,33.599776,2207 Williams St NE,Covington,GA,30014-2448
1634,-83.938063,33.611433,3325 Fairview Rd,Covington,GA,30016-1127
1635,-83.926796,33.597743,1 Ram Way,Covington,GA,30014-1905
1636,-83.879097,33.612388,8187 Carlton Trl NW,Covington,GA,30014-1281
1637,-83.875043,33.562667,11649 Covington By Pass Rd,Covington,GA,30014-3752
1638,-83.84399,33.457716999999995,14567 Highway 36,Covington,GA,30014-5611
1639,-83.83276500000001,33.579662,10245 Eagle Dr,Covington,GA,30014-3807
1640,-83.97374599999999,33.571934999999996,13387 Brown Bridge Rd,Covington,GA,30016-4116
1641,-83.853708,33.568152000000005,11051 Covington By Pass Rd,Covington,GA,30014-3806
1642,-83.79476,33.544397,2286 Dixie Rd,Covington,GA,30014-5444
1643,-83.950529,33.538629,3657 Highway 81 S,Covington,GA,30016-7530
1644,-83.733655,33.521268,45 E Third Ave,Mansfield,GA,30055-2700
1645,-83.848451,33.468478999999995,14110 Highway 36,Covington,GA,30014-5602
1646,-83.899111,33.585921,45 Ram Dr,Covington,GA,30014-1958
1647,-83.521047,33.877856,5250 Hog Mountain Rd,Bogart,GA,30622-1133
1648,-83.523831,33.877902,1081 Rocky Branch Rd,Bogart,GA,30622-2799
1649,-83.49930400000001,33.825427000000005,401 Hopping Rd,Bishop,GA,30621-1661
1650,-83.446804,33.872119,2290 Hog Mountain Rd,Watkinsville,GA,30677-4807
1651,-83.444581,33.873805,1101 Mars Hill Rd,Watkinsville,GA,30677-4829
1652,-83.506258,33.914369,2600 Malcom Bridge Rd,Bogart,GA,30622-5400
1653,-83.504959,33.912119,2500 Malcom Bridge Rd,Bogart,GA,30622-2385
1654,-83.456411,33.8613,2721 Hog Mountain Rd,Watkinsville,GA,30677-4818
1655,-83.60756500000001,33.919144,7921 Hog Mountain Road,Statham,GA,30666-3432
1656,-83.44421700000001,33.871596999999994,2230 Hog Mountain Rd,Watkinsville,GA,30677-4807
1657,-83.409412,33.84799,191 Colham Ferry Rd,Watkinsville,GA,30677-2619
1658,-83.10875,33.895296,270 Buddy Faust Rd,Crawford,GA,30630-2203
1659,-83.103346,33.891275,15 Fairground Rd,Lexington,GA,30648-2034
1660,-83.10396,33.893867,300 Comer Rd,Lexington,GA,30648-1904
1661,-83.125336,33.884245,749 Athens Rd,Lexington,GA,30648-1911
1662,-84.770476,33.876765,702 Virgie Ballentine Dr,Hiram,GA,30141-3130
1663,-84.755901,33.83665,948 Williams Lake Rd,Powder Springs,GA,30127-8630
1664,-84.926867,33.920431,1002 Wayside Ln,Dallas,GA,30132-2789
1665,-84.833561,33.785454,1364 Winn Rd,Douglasville,GA,30134-5301
1666,-84.80976700000001,34.069321,315 Bob Grogan Dr,Dallas,GA,30132-6674
1667,-84.80657099999999,34.073349,300 N Paulding Dr,Dallas,GA,30132-6675
1668,-84.80677,34.06865,80 N Paulding Dr,Dallas,GA,30132-6696
1669,-84.798564,33.976399,1186 Colbert Rd,Dallas,GA,30132-2052
1670,-84.764768,33.905214,262 Rakestraw Mill Rd,Hiram,GA,30141-1812
1671,-84.869924,33.818538000000004,592 Nebo Rd,Dallas,GA,30157-6853
1672,-84.77636700000001,34.025118,1531 Cedarcrest Rd,Dallas,GA,30132-8050
1673,-84.762408,33.858007,190 Panter School Rd,Hiram,GA,30141-4801
1674,-84.838301,33.836809,2843 Nebo Rd,Dallas,GA,30157-6365
1675,-84.77073100000001,33.941076,1833 Mount Tabor Church Rd,Dallas,GA,30157-1178
1676,-84.814064,33.962319,1066 Old County Farm Rd,Dallas,GA,30132-0345
1677,-84.749066,34.022606,44 Russom Elementary School Ln,Dallas,GA,30132-1069
1678,-85.000805,33.921504999999996,528 Holly Springs Rd,Rockmart,GA,30153-5100
1679,-84.769213,33.913846,60 Old Country Trl,Dallas,GA,30157-9703
1680,-84.746689,33.939163,3320 E Paulding Dr,Dallas,GA,30157-3210
1681,-84.852602,33.954894,2223 Cartersville Hwy,Dallas,GA,30132-2270
1682,-84.752578,33.832526,637 Williams Lake Rd,Powder Springs,GA,30127-5719
1683,-84.847753,33.8738,312 Hart Rd,Dallas,GA,30157-0514
1684,-84.835246,33.785304,1362 Winn Rd,Douglasville,GA,30134-5301
1685,-84.77009,33.802502000000004,586 Clonts Rd,Douglasville,GA,30134-5280
1686,-84.748426,33.933315,2945 Hiram Acworth Hwy,Dallas,GA,30157-7348
1687,-84.83013000000001,33.804303000000004,3490 Ridge Rd,Douglasville,GA,30134-5073
1688,-84.952579,33.8391,1663 Mulberry Rock Rd,Dallas,GA,30157-7256
1689,-84.832284,33.916142,520 Hardee St,Dallas,GA,30132-4713
1690,-84.895333,33.811186,5800 Mulberry Rock Rd,Villa Rica,GA,30180-3658
1691,-84.845566,33.927562,100 Stadium Dr,Dallas,GA,30132-3610
1692,-84.833906,33.89223,1297 Villa Rica Hwy,Dallas,GA,30157-7095
1693,-84.980727,33.839498,206 Highway 101 S,Temple,GA,30179-2855
1694,-84.75295600000001,33.87905,200 Seaboard Ave,Hiram,GA,30141-3219
1695,-83.768594,32.617332,800 Kay Rd,Byron,GA,31008
1696,-83.914799,32.569067,814 Peggy Dr,Fort Valley,GA,31030-7505
1697,-83.753445,32.648691,201 Linda Dr,Byron,GA,31008-6335
1698,-83.906752,32.573958000000005,1750 US Highway 341,Fort Valley,GA,31030-7180
1699,-83.751981,32.65067,202 New Dunbar Rd,Byron,GA,31008-6337
1700,-83.906755,32.567261,900 Campus Dr,Fort Valley,GA,31030-3431
1701,-84.51791999999999,34.472915,600 Hill Cir,Jasper,GA,30143-3066
1702,-84.43032600000001,34.43315,550 Harmony School Rd,Jasper,GA,30143-8417
1703,-84.420337,34.443915999999994,1802 Refuge Rd,Jasper,GA,30143-4934
1704,-84.397685,34.449286,500 Dragon Dr,Jasper,GA,30143-5060
1705,-84.43353,34.468115999999995,158 Stegall Dr,Jasper,GA,30143-1524
1706,-84.37910600000001,34.416892,5630 Highway 53 E,Tate,GA,30177-2532
1707,-82.263902,31.250075,3244 Midway Church Rd,Blackshear,GA,31516-7544
1708,-82.21683900000001,31.343878000000004,4850 County Farm Rd,Blackshear,GA,31516-8536
1709,-82.216865,31.328731,5216 County Farm Rd,Blackshear,GA,31516-8550
1710,-82.243638,31.317715999999997,5217 Ga Highway 121,Blackshear,GA,31516-8055
1711,-82.146984,31.383226,3414 Drawdy St,Patterson,GA,31557-2439
1712,-84.33621600000001,33.087711999999996,607 Pirate Dr,Zebulon,GA,30295-3375
1713,-84.3427,33.086845000000004,7218 Highway 19 S,Zebulon,GA,30295-3597
